window_id,block_start,block_end,mev_intensity,mev_regime,modularity,spectral_gap,eff_connectivity,avg_path_length,giant_component_pct,avg_eff_resistance,volatility,gas_price_gwei,volume_usd_m,active_pools,nodes,edges,avg_slippage_pct,avg_route_hops,failed_routes_pct,median_exec_cost_usd,hhi_builders,data_source
89,22590000,22600000,0.4190246235749391,high,0.26518477278988817,0.06038807152175538,0.9538152610441767,2.5117698343504795,0.9893617021276596,0.0,0.06161066200343072,2.485873479,387.43097107325036,234,188,208,0.5323347677147784,2.6065911072362686,0.0,28.24915711901477,0.33100578471087394,real
90,22600000,22610000,0.423741221811195,high,0.2648026581470562,0.06036581636217544,0.9578313253012049,2.5187445510026154,0.9893617021276596,0.0,0.062239887478925594,0.955200023,387.43097107325036,233,188,207,0.531407560629817,2.6104969485614644,0.0,28.206049670057258,0.3394580419936616,real
91,22610000,22620000,0.5058936524902771,high,0.30019864563912374,0.06539803569992167,0.9538152610441767,2.5108979947689627,0.9893617021276596,0.0,0.06546728763831632,2.972674667,387.43097107325036,235,188,209,0.5620965596366286,2.6061028770706187,0.0,29.63283391243427,0.34940289646082817,real
92,22620000,22630000,0.49014412311469807,high,0.300669411027739,0.06732364520317595,0.9698795180722891,2.5108979947689627,0.9893617021276596,0.0,0.06545130236001646,1.3352393708,387.43097107325036,235,188,209,0.5600870716627349,2.6061028770706187,0.0,29.539409367183985,0.33335869988455463,real
93,22630000,22640000,0.5314096786684093,high,0.3079131888977838,0.07016132318750096,0.9538152610441767,2.5108979947689627,0.9893617021276596,0.0,0.06605413116438802,3.3630838400000003,387.43097107325036,235,188,209,0.5686539214064897,2.6061028770706187,0.0,29.937696917015373,0.3601723251401717,real
94,22640000,22650000,0.5194521095995654,high,0.31207188375011646,0.06938163049550973,0.9698795180722891,2.5108979947689627,0.9893617021276596,0.0,0.06565065572595194,3.8795630654000006,387.43097107325036,235,188,209,0.5697791734767557,2.6061028770706187,0.0,29.99001181728961,0.3071608108210853,real
95,22650000,22660000,0.5224117934895014,high,0.29269492107124134,0.07269627546724236,0.96579476861167,2.5141739980449658,0.9894179894179894,0.0,0.06559074957324285,0.9054971698,387.43097107325036,236,189,210,0.5539214676188046,2.6079374389051804,0.0,29.252759851744816,0.31555134322310796,real
96,22660000,22670000,0.5168031261959402,high,0.2789451983879254,0.07153720232400655,0.96579476861167,2.5141739980449658,0.9894179894179894,0.0,0.038831402687165645,1.7442632677999999,387.43097107325036,236,189,210,0.542234203337986,2.6079374389051804,0.0,28.70939887380394,0.31704026210774405,real
97,22670000,22680000,0.5401999550456494,high,0.2592127448274783,0.07167091559166991,0.96579476861167,2.5141739980449658,0.9894179894179894,0.0,0.03262535791095577,2.675050315,387.43097107325036,236,189,210,0.5254616178116059,2.6079374389051804,0.0,27.9296125820566,0.3361625771902153,real
98,22680000,22690000,0.5429615605974826,high,0.28114572589853704,0.07088429239394073,0.9618473895582329,2.5178727114210986,0.9893617021276596,0.0,0.031724489077925744,5.2315594357999995,387.43097107325036,234,188,208,0.5446967585800215,2.610008718395815,0.0,28.823887294053147,0.3791778510406961,real
99,22690000,22700000,0.4730975570333887,high,0.28031136604094675,0.07246552280947552,0.9618473895582329,2.5178727114210986,0.9893617021276596,0.0,0.0239429680482259,3.0349825764,387.43097107325036,234,188,208,0.5439875527010698,2.610008718395815,0.0,28.790915095368373,0.3120746511525537,real
100,22700000,22710000,0.4495158737572109,high,0.278215473708929,0.0725402646667924,0.9618473895582329,2.5178727114210986,0.9893617021276596,0.0,0.02531825743281508,0.521678678,387.43097107325036,234,188,208,0.5422060442188547,2.610008718395815,0.0,28.708089708019592,0.3184614728817027,real
101,22710000,22720000,0.3421079504978353,medium,0.2761426771815361,0.07283561016102148,0.9618473895582329,2.5178727114210986,0.9893617021276596,0.0,0.024184666301094587,1.2010136597999999,387.43097107325036,234,188,208,0.5404441671705708,2.610008718395815,0.0,28.626177019732197,0.32582002913271607,real
102,22720000,22730000,0.3403391238100902,medium,0.2814163069133108,0.07350573417492706,0.9618473895582329,2.517175239755885,0.9893617021276596,0.0,0.026482766670300938,0.5500017182000001,387.43097107325036,235,188,209,0.5449267524425792,2.6096181342632954,0.0,28.834580103514536,0.2754477303921933,real
103,22730000,22740000,0.33951465643989087,medium,0.26422104798089735,0.0734045708131045,0.9618473895582329,2.517175239755885,0.9893617021276596,0.0,0.026396515028685192,1.3374509741999998,387.43097107325036,235,188,209,0.5303107823500277,2.6096181342632954,0.0,28.155058565178365,0.30793132962996894,real
104,22740000,22750000,0.3666284214750701,medium,0.28124984736657943,0.07369432213921628,0.9698189134808853,2.5128084606345475,0.9893048128342246,0.0,0.02719708071636663,0.7987964277999999,387.43097107325036,234,187,208,0.5435895332394597,2.6071727379553464,0.0,28.772410487386257,0.2686428381897317,real
105,22750000,22760000,0.5871328345878212,high,0.2834289870434284,0.07433406366067685,0.9618473895582329,2.5108398721301945,0.9893617021276596,0.0,0.027161625680830262,0.30816278939999997,387.43097107325036,235,188,209,0.5466375305531792,2.6060703283929088,0.0,28.914117114476216,0.37869000709909956,real
106,22760000,22770000,0.608519928955477,high,0.2836986412739321,0.07399797625913071,0.9657258064516129,2.513255205370349,0.9894736842105263,0.0,0.024137926118865106,3.400717084,387.43097107325036,237,190,211,0.5462849741151004,2.6074229150073953,0.0,28.897726160496653,0.36490730993487336,real
107,22770000,22780000,0.6556503458148827,high,0.2811258392552295,0.07280319259675558,0.9657258064516129,2.513255205370349,0.9894736842105263,0.0,0.029833937869103554,2.4128986932,387.43097107325036,237,190,211,0.5440980923992031,2.6074229150073953,0.0,28.796054275679165,0.4020891460489362,real
108,22780000,22790000,0.6608750074434084,high,0.2808126057515038,0.0728895731200086,0.9657258064516129,2.513255205370349,0.9894736842105263,0.0,0.030279480890863193,3.0775826842000003,387.43097107325036,237,190,211,0.5438318439210362,2.6074229150073953,0.0,28.783675926906007,0.43955924710108524,real
109,22790000,22800000,0.5805873961267591,high,0.2765203649799967,0.07357212901228746,0.9657258064516129,2.513255205370349,0.9894736842105263,0.0,0.034087636803288114,1.1026310752000001,387.43097107325036,237,190,211,0.5401834392652552,2.6074229150073953,0.0,28.61405533186712,0.3304153457549332,real
110,22800000,22810000,0.5931040098837059,high,0.2825064094957738,0.07397525224339632,0.9839034205231388,2.5099189235811625,0.9894179894179894,0.0,0.036648002372752245,0.49256919480000005,387.43097107325036,236,189,210,0.5425449349929369,2.605554597205451,0.0,28.723845321822445,0.4002743132598581,real
111,22810000,22820000,0.6007691489644199,high,0.26988893181876056,0.1437297358899732,0.9758551307847082,2.5099189235811625,0.9894179894179894,0.0,0.03648765537510646,1.3528188772,387.43097107325036,236,189,210,0.5330273224282401,2.605554597205451,0.0,28.281355176433706,0.3974397276557363,real
112,22820000,22830000,0.603279535520602,high,0.25978321200356963,0.1463302306989674,0.9758551307847082,2.5090564084871487,0.9894179894179894,0.0,0.03818086544131377,0.5446584314,387.43097107325036,237,189,211,0.5244374605853279,2.605071588752803,0.0,27.881997754611568,0.37348731553733694,real
113,22830000,22840000,0.5780583226330397,high,0.2641656786322637,0.14150668920136944,0.9839034205231388,2.5090564084871487,0.9894179894179894,0.0,0.03856722058779875,1.2069909346,387.43097107325036,237,189,211,0.5269553137589532,2.605071588752803,0.0,27.999057070620868,0.3378415934215622,real
114,22840000,22850000,0.5303728215014253,high,0.26571058427031163,0.14772505467502575,0.9758551307847082,2.5090564084871487,0.9894179894179894,0.0,0.037771920117593734,0.5927342847999999,387.43097107325036,238,189,211,0.5294757270120586,2.605071588752803,0.0,28.116235409119646,0.3643130138319862,real
115,22850000,22860000,0.29778236183913975,medium,0.25807193399468176,0.13699836895682607,0.9758551307847082,2.5090564084871487,0.9894179894179894,0.0,0.03785424806652267,0.31992146579999997,387.43097107325036,238,189,211,0.5229828742777732,2.605071588752803,0.0,27.81437154033408,0.25322816346374183,real
116,22860000,22870000,0.31252992230153376,medium,0.25936594661849,0.1663954286309318,0.9758551307847082,2.5090564084871487,0.9894179894179894,0.0,0.030707418413022842,1.2975338682,387.43097107325036,238,189,211,0.5240827850080102,2.605071588752803,0.0,27.865508278211227,0.28199225526125465,real
117,22870000,22880000,0.24632775889852304,low,0.26974765763105363,0.1677650609683276,0.9596774193548387,2.5124018659688248,0.9894736842105263,0.0,0.03219442677508392,0.6355697942,387.43097107325036,238,190,212,0.5353338960831697,2.6069450449425418,0.0,28.388591744951473,0.24918666792511251,real
118,22880000,22890000,0.23602990204021043,low,0.2691091749818276,0.168020478273244,0.9596774193548387,2.5124018659688248,0.9894736842105263,0.0,0.03436201010474342,3.7501754424,387.43097107325036,238,190,212,0.5347911858313277,2.6069450449425418,0.0,28.363360213765567,0.29246532755571164,real
119,22890000,22900000,0.24980445449239705,low,0.2685231428874448,0.16787567221525976,0.969758064516129,2.5124018659688248,0.9894736842105263,0.0,0.026995032133048668,3.8463542470000007,387.43097107325036,238,190,212,0.5327809617769087,2.6069450449425418,0.0,28.269901446868165,0.2427411129727681,real
120,22900000,22910000,0.2482400951671459,low,0.2639092539043829,0.167417488889124,0.9558232931726908,2.510469436001351,0.9895287958115183,0.0,0.034281859737394886,1.0062916482,387.43097107325036,239,191,213,0.5309493718428219,2.6058628841607563,0.0,28.18474768685561,0.2185911132882024,real
121,22910000,22920000,0.26466316497573744,medium,0.2709145414051065,0.12973622652409578,0.9558232931726908,2.510469436001351,0.9895287958115183,0.0,0.032388454360890086,2.8541629684,387.43097107325036,239,191,213,0.5369038662184369,2.6058628841607563,0.0,28.461582351438985,0.26124353503898445,real
122,22920000,22930000,0.2581697338656747,low,0.2734514247312385,0.1307688720201651,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.03176001601270596,1.2063288314,387.43097107325036,240,192,214,0.5396771717861402,2.607688109161793,0.0,28.590518087740357,0.2598677940654228,real
123,22930000,22940000,0.2635794342410237,medium,0.2731487195857912,0.1257621873059978,0.9476861167002012,2.5137287663603454,0.9895833333333334,0.0,0.03174164712366978,7.024998711399999,387.43097107325036,240,192,214,0.5400234941428923,2.607688109161793,0.0,28.60661920857806,0.2962074009536225,real
124,22940000,22950000,0.28852287775543484,medium,0.2619337632743203,0.1320557118078453,0.9637826961770624,2.5137287663603454,0.9895833333333334,0.0,0.032766002732782865,4.8513167264,387.43097107325036,240,192,214,0.5280762943566129,2.607688109161793,0.0,28.051173382801533,0.2904624884796113,real
125,22950000,22960000,0.3004607298422683,medium,0.26565759941198236,0.13070422217663563,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.033700619203837365,0.7775538916,387.43097107325036,240,192,214,0.5330524202647725,2.607688109161793,0.0,28.282522017935264,0.28089042371139256,real
126,22960000,22970000,0.28291733393564616,medium,0.2660557185197477,0.1265939063334817,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.038958445040932384,2.5568031784,387.43097107325036,240,192,214,0.533390821506373,2.607688109161793,0.0,28.298254872532738,0.3070660203108453,real
127,22970000,22980000,0.30870412941977965,medium,0.2995306471026542,0.11966226145887696,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.03465756054660293,0.5049409443999999,387.43097107325036,240,192,214,0.5618445108018435,2.607688109161793,0.0,29.621115729456026,0.2378187601382263,real
128,22980000,22990000,0.33430253694777046,medium,0.2994894041347237,0.11597361748777359,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.03287588296438859,0.9669771626000001,387.43097107325036,240,192,214,0.5618094542791026,2.607688109161793,0.0,29.619485891538268,0.26452846879661573,real
129,22990000,23000000,0.32624867649973593,medium,0.3013977476564451,0.11736930137463998,0.9678068410462777,2.5137287663603454,0.9895833333333334,0.0,0.025688768706094742,0.44078090440000006,387.43097107325036,240,192,214,0.5610170593510367,2.607688109161793,0.0,29.582646091163785,0.2527021923577286,real
130,23000000,23010000,0.3153908018721837,medium,0.30118854011134755,0.11711421674957373,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.02635253883944386,0.27247747120000004,387.43097107325036,240,192,214,0.5632537198592329,2.607688109161793,0.0,29.686632277481973,0.26446202665420043,real
131,23010000,23020000,0.2905713717269841,medium,0.29256715251948895,0.11852795950039138,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.029766777530826422,0.6497683962,387.43097107325036,240,192,214,0.555925540406153,2.607688109161793,0.0,29.345932635677286,0.22492796426410439,real
132,23020000,23030000,0.4054340924277022,high,0.2945313645084827,0.11994533381953618,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.03311141426851959,0.617513497,387.43097107325036,240,192,214,0.5575951205967977,2.607688109161793,0.0,29.423554284622817,0.33122816537551303,real
133,23030000,23040000,0.42715706941451115,high,0.2948132121321761,0.11763444019255886,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.03336840241822631,2.73251854,387.43097107325036,240,192,214,0.5578346910769372,2.607688109161793,0.0,29.43469232747413,0.31419614685284125,real
134,23040000,23050000,0.391279614136231,medium,0.29305807793220773,0.11825940871780956,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.032923781346262074,0.6329059748000001,387.43097107325036,240,192,214,0.556342827006964,2.607688109161793,0.0,29.36533300603345,0.2623876568194127,real
135,23050000,23060000,0.39712222543187925,high,0.29030200164332853,0.11381791366135738,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.026950375316598125,0.302023938,387.43097107325036,240,192,214,0.5540001621614168,2.607688109161793,0.0,29.256418496112307,0.2783815177365255,real
136,23060000,23070000,0.37418940727456373,medium,0.2890264303027438,0.1157573104316424,0.9517102615694165,2.5137287663603454,0.9895833333333334,0.0,0.03100789639869127,0.3405133386,387.43097107325036,240,192,214,0.5529159265219197,2.607688109161793,0.0,29.206010520110397,0.3090811783333314,real
137,23070000,23080000,0.34893601191956153,medium,0.2823979883675361,0.13989791576915944,0.9618473895582329,2.510469436001351,0.9895287958115183,0.0,0.026674972595979386,0.33480056659999996,387.43097107325036,239,191,213,0.5457611816786707,2.6058628841607563,0.0,28.873374151022244,0.31471820180465604,real
138,23080000,23090000,0.3241392644642116,medium,0.29531176246302115,0.13619901427299833,0.9759036144578314,2.517883714521907,0.9896373056994818,0.0,0.026186966828159616,0.4832437477999999,387.43097107325036,241,193,215,0.5546294559248932,2.6100148801322676,0.0,29.285675443377187,0.3395576325364382,real
139,23090000,23100000,0.31399121940118085,medium,0.29981495303188166,0.13808430548600864,0.9698795180722891,2.517883714521907,0.9896373056994818,0.0,0.024117856834113667,0.5650565302,387.43097107325036,242,193,215,0.5593607823662561,2.6100148801322676,0.0,29.5056429310942,0.36301236174069224,real
140,23100000,23110000,0.3287400403729003,medium,0.3027369631160638,0.13721715463731143,0.9698795180722891,2.517883714521907,0.9896373056994818,0.0,0.02522498421172007,0.4926869139999999,387.43097107325036,241,193,215,0.5618444909378109,2.6100148801322676,0.0,29.62111480594305,0.29392829914743995,real
141,23110000,23120000,0.3605487348854307,medium,0.3074106798614699,0.11994338441849098,0.9698795180722891,2.517883714521907,0.9896373056994818,0.0,0.026441404119865005,0.7781477569999999,387.43097107325036,241,193,215,0.5658171501714061,2.6100148801322676,0.0,29.80581055289684,0.26453335035321635,real
142,23120000,23130000,0.25143461484355767,low,0.2742668231562705,0.10207169772750964,0.9698795180722891,2.517883714521907,0.9896373056994818,0.0,0.026165151395344366,1.2000408746,387.43097107325036,241,193,215,0.5376448719719866,2.6100148801322676,0.0,28.496032980879217,0.18661245751548378,real
143,23130000,23140000,0.26974323190973293,medium,0.2736009073862282,0.09255048431927887,0.9698795180722891,2.51275833562965,0.9896373056994818,0.0,0.025791881806301223,1.3876276322,387.43097107325036,241,193,215,0.5370788435674506,2.607144667952604,0.0,28.469717348748286,0.26592863663420824,real
144,23140000,23150000,0.29263303317415784,medium,0.27536416928283475,0.06418733805419456,0.9698795180722891,2.51275833562965,0.9896373056994818,0.0,0.02616781995486314,0.9672311727999998,387.43097107325036,241,193,215,0.5385776161795662,2.607144667952604,0.0,28.539397860171885,0.24266498041035336,real
145,23150000,23160000,0.2781595157259349,medium,0.2802453618143403,0.06704734359134303,0.9698795180722891,2.514301460457426,0.9896373056994818,0.0,0.02156611576185816,0.2224673964,387.43097107325036,240,193,214,0.5427266298313459,2.6080088178561587,0.0,28.732292626744503,0.24880308848498336,real
146,23160000,23170000,0.28903352556823225,medium,0.2819551809415144,0.07928990896801993,0.9698795180722891,2.514301460457426,0.9896373056994818,0.0,0.02054092242892461,0.5125386594,387.43097107325036,240,193,214,0.5441799760894439,2.6080088178561587,0.0,28.79986118899417,0.24725050625549866,real
147,23170000,23180000,0.2869930694321138,medium,0.27805349836133647,0.0874110457839176,0.9578313253012049,2.519197207678883,0.9896907216494846,0.0,0.022476522666681906,0.334790254,387.43097107325036,240,194,214,0.5426707748119552,2.610750436300174,0.0,28.729695831016283,0.260573501180354,real
148,23180000,23190000,0.2746071267800597,medium,0.2807096565597336,0.0762471286357554,0.9779116465863453,2.5144116836594104,0.9896373056994818,0.0,0.0248840350041002,0.42662992419999995,387.43097107325036,239,193,213,0.5419164610878218,2.6080705428492696,0.0,28.69462649118009,0.2918222576356532,real
149,23190000,23200000,0.3062204002819916,medium,0.2827814344259063,0.1132948763530856,0.9779116465863453,2.5144116836594104,0.9896373056994818,0.0,0.026974774614394,2.0434739002,387.43097107325036,239,193,213,0.5436774722740686,2.6080705428492696,0.0,28.776498924055108,0.277199617136157,real
150,23200000,23210000,0.29689243278653016,medium,0.2871833967449634,0.12610477083392574,0.9779116465863453,2.518597294938918,0.9896907216494846,0.0,0.032677970634537576,0.2949071934,387.43097107325036,240,194,214,0.547419140245267,2.6104144851657938,0.0,28.950455490716916,0.2639979280034514,real
151,23210000,23220000,0.26741451701750635,medium,0.28737337731825824,0.13307290938177357,0.9779116465863453,2.518597294938918,0.9896907216494846,0.0,0.032592597964461394,0.4521815352,387.43097107325036,240,194,214,0.5475806237325677,2.6104144851657938,0.0,28.957963135232575,0.2258961942222282,real
152,23220000,23230000,0.257353451953339,low,0.29165555522843556,0.13005716620704905,0.9779116465863453,2.518597294938918,0.9896907216494846,0.0,0.03667376927842267,0.4024278226,387.43097107325036,240,194,214,0.5512204749562184,2.6104144851657938,0.0,29.127186066529518,0.2027008924402049,real
153,23230000,23240000,0.20602107755229185,low,0.28215809422349963,0.12933655780344186,0.9779116465863453,2.518597294938918,0.9896907216494846,0.0,0.03953469928437206,0.5232984076,387.43097107325036,240,194,214,0.5431476331020229,2.6104144851657938,0.0,28.751865791462507,0.2178191937487168,real
154,23240000,23250000,0.18760905175140702,low,0.27804661939344005,0.1309749996126584,0.9678714859437751,2.518597294938918,0.9896907216494846,0.0,0.0388420962942605,0.6545477463999999,387.43097107325036,240,194,214,0.5411589035928578,2.6104144851657938,0.0,28.659406342869968,0.2234301441760132,real
155,23250000,23260000,0.18685002676992257,low,0.27938000137536545,0.1399624886487319,0.9678714859437751,2.518597294938918,0.9896907216494846,0.0,0.038974832318687716,0.18496072879999997,387.43097107325036,240,194,214,0.5422922782774944,2.6104144851657938,0.0,28.712098877428993,0.2777779081153655,real
156,23260000,23270000,0.1704524231105668,low,0.27607140291532006,0.14308626269224317,0.9678714859437751,2.518597294938918,0.9896907216494846,0.0,0.0422691190193169,7.9223052498,387.43097107325036,240,194,214,0.5394799695864558,2.6104144851657938,0.0,28.581349818973777,0.22208920488841327,real
157,23270000,23280000,0.16289761124719346,low,0.274538775668401,0.14190496794118682,0.9678714859437751,2.518597294938918,0.9896907216494846,0.0,0.04004121369171004,0.40537187780000006,387.43097107325036,240,194,214,0.5381772364265746,2.6104144851657938,0.0,28.520783518191926,0.2446412298295691,real
158,23280000,23290000,0.15901587908270404,low,0.27167411584939083,0.1399461001741095,0.9678714859437751,2.518597294938918,0.9896907216494846,0.0,0.04017231391294625,0.5612699101999999,387.43097107325036,240,194,214,0.535742275580416,2.6104144851657938,0.0,28.407578008773616,0.19862748367690705,real
159,23290000,23300000,0.12421734347963324,low,0.26797087353222976,0.14007932470342863,0.9678714859437751,2.518597294938918,0.9896907216494846,0.0,0.037965520245050836,0.7540643132,387.43097107325036,240,194,214,0.532594519610829,2.6104144851657938,0.0,28.26123343053377,0.16413862439934254,real
160,23300000,23310000,0.11996693055339228,low,0.28146478656521545,0.1401791097391432,0.9397590361445783,2.5166774611398965,0.9897435897435898,0.0,0.038649237514660144,0.191702501,387.43097107325036,242,195,215,0.5482812131587463,2.609339378238342,0.0,28.990534740237543,0.16903326935438576,real
161,23310000,23320000,0.11163739905950462,low,0.3064548334070248,0.1381263056316342,0.963855421686747,2.5166774611398965,0.9897435897435898,0.0,0.043458956844548174,0.5140408376,387.43097107325036,242,195,215,0.5659082951429589,2.609339378238342,0.0,29.810048039077298,0.17289817768772925,real
162,23320000,23330000,0.12326933564416025,low,0.30127094177280267,0.1375437031417798,0.963855421686747,2.5166774611398965,0.9897435897435898,0.0,0.04408937897395446,0.2822266012,387.43097107325036,242,195,215,0.5615019872538701,2.609339378238342,0.0,29.605191221759213,0.26316182623071904,real
163,23330000,23340000,0.12799848224325966,low,0.30748798911731884,0.1390971105869594,0.9497991967871486,2.5166774611398965,0.9897435897435898,0.0,0.05540096464440572,0.51392836,387.43097107325036,243,195,215,0.5688949112316487,2.609339378238342,0.0,29.948900947652987,0.1765577925205723,real
164,23340000,23350000,0.26063007365612534,low,0.30236882854223046,0.13885924131179314,0.963855421686747,2.5166774611398965,0.9897435897435898,0.0,0.055272429932452086,0.5865918626,387.43097107325036,243,195,215,0.5624351910078839,2.609339378238342,0.0,29.648577466154418,0.27940670557454045,real
165,23350000,23360000,0.2592384737903955,low,0.2731192140484765,0.13955922632230275,0.9497991967871486,2.5166774611398965,0.9897435897435898,0.0,0.0566643656224806,0.14659921159999997,387.43097107325036,243,195,215,0.5396814524231327,2.609339378238342,0.0,28.590717101901976,0.22660757417354743,real
166,23360000,23370000,0.2631824919537563,medium,0.27122979661086055,0.13928864042682812,0.9538152610441767,2.5150582901554404,0.9897435897435898,0.0,0.0566754618352609,0.421042642,387.43097107325036,244,195,216,0.5374730379626049,2.6084326424870463,0.0,28.488044122825038,0.28322018716772984,real
167,23370000,23380000,0.2644590745327228,medium,0.26997447238900607,0.13788652989656036,0.9497991967871486,2.5150582901554404,0.9897435897435898,0.0,0.05624654480384898,0.4055475117999999,387.43097107325036,244,195,216,0.5370084220125828,2.6084326424870463,0.0,28.466443329781853,0.267332158796265,real
168,23380000,23390000,0.2742894658524602,medium,0.25917564733307485,0.1357334033519961,0.963855421686747,2.5150582901554404,0.9897435897435898,0.0,0.05699052523975441,0.523723879,387.43097107325036,245,195,216,0.5257209869801015,2.6084326424870463,0.0,27.941671099914604,0.25501664941124136,real
169,23390000,23400000,0.2785962076741876,medium,0.2582478632738225,0.13668684294089745,0.9497991967871486,2.513385146804836,0.9897435897435898,0.0,0.056034434936397474,1.0202416401999999,387.43097107325036,246,195,217,0.5270408042646768,2.6074956822107076,0.0,28.00303167097887,0.26021560728561205,real
170,23400000,23410000,0.28864473774122773,medium,0.2600990911829498,0.1359843225876774,0.963855421686747,2.513385146804836,0.9897435897435898,0.0,0.05362444502825087,0.16686974280000003,387.43097107325036,246,195,217,0.5265059142524953,2.6074956822107076,0.0,27.97816371615845,0.2458142642336094,real
171,23410000,23420000,0.29157051042199,medium,0.2586452562659243,0.13880246328879822,0.9758064516129032,2.515517333475776,0.9897959183673469,0.0,0.0507078444034025,0.2561572274,387.43097107325036,249,196,220,0.5234775000841001,2.6086897067464343,0.0,27.83736754310965,0.2800103702132584,real
172,23420000,23430000,0.34185580679623956,medium,0.2635075025588928,0.13757860554003482,0.9639278557114228,2.513666402326196,0.9898477157360406,0.0,0.03330341744356425,0.22573400319999998,387.43097107325036,250,197,221,0.5293921988183454,2.6076531853026697,0.0,28.112352040015374,0.2730928183082724,real
173,23430000,23440000,0.34039834108633277,medium,0.26099670707676087,0.13909381099634824,0.9637826961770624,2.5175824175824175,0.98989898989899,0.0,0.033434054183102406,0.379911883,387.43097107325036,251,198,222,0.5272797965886874,2.6098461538461537,0.0,28.014142834359326,0.2493911635215157,real
174,23440000,23450000,0.22677713482726664,low,0.2537463203082272,0.1394619278612905,0.9639278557114228,2.514459423737774,0.9898477157360406,0.0,0.02345130429114322,0.9436997325999998,387.43097107325036,250,197,221,0.5210951939052796,2.6080972772931537,0.0,27.726610039559137,0.2023727267013181,real
